0,001
0,001
0,002
0,002
0,002
0,002
0,002
0,003
0,003
0,003
0,003
0,003
0,003
0,003
0,006
0,006
0,006
0,006
0,006
0,006
0,006
0,006
0,006
0,006
0,006
0,012
0,021
0,027
0,036
0,042
0,048
0,057
0,062
0,071
0,076
0,082
0,090
0,096
0,103
0,108
0,114
0,121
0,126
0,133
0,137
0,296
0,412
0,506
0,585
0,655
0,717
0,682
0,545
0,357
0,133
0,128
0,123
0,119
0,114
0,109
0,104
0,099
0,095
0,090
0,084
0,079
0,074
0,070
0,065
0,059
0,054
0,049
0,043
0,039
0,034
0,028
0,023
0,017
0,013
0,007
0,001
